Creek,Date,Lat,Long,Measurement,Value
Deep,1990-04-01,35.168055555555554,-79.15305555555557,Biotic Index (BI),3.85806451612903
Deep,2014-03-01,35.92662,-76.46397,Biotic Index (BI),7.86833333333333
Deep,1994-07-01,35.442499999999995,-83.44027777777778,Biotic Index (BI),2.82160278745644
Deep,1999-08-01,35.442499999999995,-83.44027777777778,Biotic Index (BI),2.35597826086957
Deep,2004-08-01,35.442499999999995,-83.44027777777778,Biotic Index (BI),1.73197278911565
Deep,2010-08-01,35.4425,-83.4402777777778,Biotic Index (BI),2.26255924170616
Deep,2014-09-01,35.4425,-83.4402777777778,Biotic Index (BI),2.24764705882353
Deep,1990-05-01,36.27166666666667,-78.8825,Biotic Index (BI),4.0527950310559
Deep,1995-03-01,36.27166666666667,-78.8825,Biotic Index (BI),5.27246376811594
Deep,1995-07-01,36.27166666666667,-78.8825,Biotic Index (BI),4.89711538461538
Deep,2000-08-01,36.27166666666667,-78.8825,Biotic Index (BI),4.52181818181818
Deep,2005-06-01,36.27166666666667,-78.8825,Biotic Index (BI),4.35473684210526
Deep,2015-08-01,36.2716666666667,-78.8825,Biotic Index (BI),4.13378378378378
Deep,1984-11-01,36.24027777777778,-78.88972222222223,Biotic Index (BI),5.48909657320872
Deep,1994-08-01,36.45138888888889,-77.78194444444445,Biotic Index (BI),6.44908256880734
Deep,1999-07-01,36.45138888888889,-77.78194444444445,Biotic Index (BI),6.21242937853107
Deep,1994-07-01,35.46611111111111,-83.43111111111112,Biotic Index (BI),1.93202247191011
Deep,1999-08-01,35.46611111111111,-83.43111111111112,Biotic Index (BI),2.08865979381443
Deep,2004-08-01,35.46611111111111,-83.43111111111112,Biotic Index (BI),1.7875
Deep,2010-08-01,35.4661111111111,-83.4311111111111,Biotic Index (BI),2.325
Deep,2014-09-01,35.4661111111111,-83.4311111111111,Biotic Index (BI),1.86358974358974
Deep,1989-07-01,35.47805555555556,-79.52083333333333,Biotic Index (BI),5.50138888888889
Deep,1987-09-01,35.555,-79.28722222222223,Biotic Index (BI),5.6794701986755
Deep,1993-08-01,35.555,-79.28722222222223,Biotic Index (BI),5.77788461538462
Deep,1998-07-01,35.555,-79.28722222222223,Biotic Index (BI),5.82943925233645
Deep,1983-08-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),7.73703703703704
Deep,1985-07-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),6.51900452488688
Deep,1986-08-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),7.07771084337349
Deep,1987-08-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),6.9427374301676
Deep,1988-08-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),7.12967741935484
Deep,1998-09-01,35.95888888888889,-79.9063888888889,Biotic Index (BI),6.52129032258065
Deep,1983-08-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.14848484848485
Deep,1985-08-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.16612903225807
Deep,1986-08-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),4.9266497461929
Deep,1987-08-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.07056179775281
Deep,1988-08-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.05191256830601
Deep,1993-07-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.0118320610687
Deep,1998-07-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),5.32337278106509
Deep,2002-10-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),3.6875
Deep,2003-07-01,35.500277777777775,-79.58111111111111,Biotic Index (BI),4.90788381742739
Deep,2008-07-01,35.5002777777778,-79.5811111111111,Biotic Index (BI),5.2961937716263
Deep,2013-09-01,35.5002777777778,-79.5811111111111,Biotic Index (BI),5.30635451505017
Deep,1983-08-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.76460176991151
Deep,1984-08-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.45
Deep,1985-07-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.60164609053498
Deep,1986-08-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.59777777777778
Deep,1987-07-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),6.61304347826087
Deep,1987-08-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.00487804878049
Deep,1988-07-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),6.95463917525773
Deep,1988-08-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.27536231884058
Deep,1989-07-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.02321428571429
Deep,1990-07-01,35.904444444444444,-79.85444444444444,Biotic Index (BI),7.17142857142857
Deep,1983-08-01,35.802499999999995,-79.77694444444444,Biotic Index (BI),8.11242236024845
Deep,1985-07-01,35.802499999999995,-79.77694444444444,Biotic Index (BI),8.0717791411043
Deep,1986-08-01,35.802499999999995,-79.77694444444444,Biotic Index (BI),7.8970802919708
Deep,1987-08-01,35.802499999999995,-79.77694444444444,Biotic Index (BI),7.13913043478261
Deep,1988-08-01,35.802499999999995,-79.77694444444444,Biotic Index (BI),7.26590163934426
Deep,1983-08-01,35.75111111111111,-79.73222222222222,Biotic Index (BI),7.71469387755102
Deep,1985-07-01,35.75111111111111,-79.73222222222222,Biotic Index (BI),7.57470817120622
Deep,1986-08-01,35.75111111111111,-79.73222222222222,Biotic Index (BI),6.79084507042253
Deep,1987-08-01,35.75111111111111,-79.73222222222222,Biotic Index (BI),6.76765578635015
Deep,1988-08-01,35.75111111111111,-79.73222222222222,Biotic Index (BI),6.3484126984127
Deep,1983-08-01,35.727632,-79.654799,Biotic Index (BI),6.96853582554517
Deep,1985-07-01,35.727632,-79.654799,Biotic Index (BI),6.78039215686274
Deep,1986-08-01,35.727632,-79.654799,Biotic Index (BI),6.416715542522
Deep,1987-08-01,35.727632,-79.654799,Biotic Index (BI),6.07368421052632
Deep,1989-07-01,35.727632,-79.654799,Biotic Index (BI),6.02985074626866
Deep,1993-07-01,35.727632,-79.654799,Biotic Index (BI),6.14798387096774
Deep,1998-07-01,35.727632,-79.654799,Biotic Index (BI),5.82928348909657
Deep,2003-07-01,35.727632,-79.654799,Biotic Index (BI),5.61163793103448
Deep,2008-07-01,35.727632,-79.654799,Biotic Index (BI),5.69154929577465
Deep,2013-09-01,35.727632,-79.654799,Biotic Index (BI),3.88319327731092
Deep,1983-08-01,35.638888888888886,-79.61749999999999,Biotic Index (BI),6.86268221574344
Deep,1985-08-01,35.638888888888886,-79.61749999999999,Biotic Index (BI),5.6501210653753
Deep,1986-08-01,35.638888888888886,-79.61749999999999,Biotic Index (BI),6.63559322033898
Deep,1987-09-01,35.57777777777778,-79.19444444444444,Biotic Index (BI),6.00304709141274
Deep,1993-08-01,35.57777777777778,-79.19444444444444,Biotic Index (BI),5.78768115942029
Deep,1998-07-01,35.57777777777778,-79.19444444444444,Biotic Index (BI),6.21119402985075
Deep,1983-08-01,35.823531,-79.802724,Biotic Index (BI),7.21302681992337
Deep,1985-07-01,35.823531,-79.802724,Biotic Index (BI),7.68101265822785
Deep,1986-08-01,35.823531,-79.802724,Biotic Index (BI),7.10029585798817
Deep,1987-08-01,35.823531,-79.802724,Biotic Index (BI),6.67062146892655
Deep,1988-08-01,35.823531,-79.802724,Biotic Index (BI),6.61041666666667
Deep,1993-07-01,35.823531,-79.802724,Biotic Index (BI),6.15601173020528
Deep,1998-07-01,35.823531,-79.802724,Biotic Index (BI),6.04040697674419
Deep,2003-07-01,35.823531,-79.802724,Biotic Index (BI),5.85051546391752
Deep,2013-09-01,35.823531,-79.802724,Biotic Index (BI),6.549
Dry,2003-07-01,35.80361111111111,-79.21194444444444,Biotic Index (BI),5.72424242424242
Dry,2003-11-01,35.80361111111111,-79.21194444444444,Biotic Index (BI),5.25116279069767
Dry,2009-03-01,35.8036111111111,-79.2119444444444,Biotic Index (BI),4.18289473684211
Dry,2013-06-01,35.8036111111111,-79.2119444444444,Biotic Index (BI),4.825
Dry,2006-09-01,36.13027777777778,-79.4775,Biotic Index (BI),6.9062015503876
Dutchmans,2001-04-01,35.70027777777778,-78.76722222222222,Biotic Index (BI),5.88181818181818
Deep,1998-07-01,36.0375,-79.94583333333334,Biotic Index (BI),6.00649350649351
Deep,2003-05-01,36.0375,-79.94583333333334,Biotic Index (BI),6.872
Deep,2008-07-01,36.0375,-79.9458333333333,Biotic Index (BI),5.71578947368421
Deep,2013-09-01,36.0375,-79.9458333333333,Biotic Index (BI),5.84745762711864
Deep,2003-05-01,36.06527777777777,-79.95583333333333,Biotic Index (BI),6.95987654320988
Deep,2003-05-01,36.09055555555556,-79.96777777777778,Biotic Index (BI),5.68982035928144
Eno,2014-07-01,36.14653,-79.15088,Biotic Index (BI),6.41653543307087
Eno,2014-07-01,36.14568,-79.15247,Biotic Index (BI),6.12838427947598
Eno,2014-07-01,36.19137,-79.1505,Biotic Index (BI),6.01045751633987
Eno,2014-07-01,36.13743,-79.15773,Biotic Index (BI),5.57722772277228
Travis,2006-09-01,36.1272,-79.5127,Biotic Index (BI),6.43888888888889
Ellerbe,1985-06-01,36.05888888888889,-78.83305555555555,Biotic Index (BI),8.47037037037037
Ellerbe,1991-08-01,36.05888888888889,-78.83305555555555,Biotic Index (BI),7.84285714285714
Ellerbe,1995-03-01,36.05888888888889,-78.83305555555555,Biotic Index (BI),7.8841059602649
Ellerbe,2000-08-01,36.05888888888889,-78.83305555555555,Biotic Index (BI),7.28442211055276
Ellerbe,1991-08-01,36.02166666666667,-78.87055555555555,Biotic Index (BI),8.36574074074074
Ellerbe,1995-03-01,36.02166666666667,-78.87055555555555,Biotic Index (BI),7.71702127659575
Eno,1988-06-01,36.07222222222222,-79.1,Biotic Index (BI),6.30737179487179
Eno,1989-08-01,36.07222222222222,-79.1,Biotic Index (BI),6.31374663072776
Eno,1994-09-01,36.073888888888895,-79.09222222222222,Biotic Index (BI),5.9493670886076
Eno,1985-06-01,36.072567,-78.863038,Biotic Index (BI),5.85804597701149
Eno,1991-07-01,36.072567,-78.863038,Biotic Index (BI),5.2869918699187
Eno,1995-07-01,36.072567,-78.863038,Biotic Index (BI),5.51761006289308
Eno,2000-08-01,36.072567,-78.863038,Biotic Index (BI),5.49802371541502
Eno,2005-06-01,36.072567,-78.863038,Biotic Index (BI),5.97737226277372
Eno,2006-05-01,36.072567,-78.863038,Biotic Index (BI),6.40756013745704
Eno,1991-07-01,36.12361111111111,-79.155,Biotic Index (BI),4.42403846153846
Eno,1995-07-01,36.12361111111111,-79.155,Biotic Index (BI),5.16555555555556
Eno,2000-08-01,36.12361111111111,-79.155,Biotic Index (BI),4.79072164948454
Eno,2005-06-01,36.12361111111111,-79.155,Biotic Index (BI),5.17916666666667
Eno,2006-05-01,36.12361111111111,-79.155,Biotic Index (BI),6.11122448979592
Eno,2010-07-01,36.1236111111111,-79.155,Biotic Index (BI),4.87837837837838
Eno,2014-07-01,36.1236111111111,-79.155,Biotic Index (BI),6.08965517241379
Eno,2005-06-01,36.085,-79.0611111111111,Biotic Index (BI),5.74291044776119
Eno,2006-05-01,36.085,-79.0611111111111,Biotic Index (BI),5.97362924281984
Eno,1988-06-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),5.61314432989691
Eno,1991-07-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),4.90193704600484
Eno,1995-07-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),4.97477477477478
Eno,1996-10-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),5.37970588235294
Eno,2000-08-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),4.63014492753623
Eno,2002-09-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),4.22
Eno,2005-06-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),5.09303482587065
Eno,2006-05-01,36.07944444444445,-79.00833333333334,Biotic Index (BI),5.64598765432099
Eno,2010-07-01,36.0794444444444,-79.0083333333333,Biotic Index (BI),4.90432098765432
Eno,2015-08-01,36.0794444444444,-79.0083333333333,Biotic Index (BI),4.48019801980198
Eno,1984-08-01,36.07194444444445,-78.90805555555556,Biotic Index (BI),5.31626297577855
Eno,1986-07-01,36.07194444444445,-78.90805555555556,Biotic Index (BI),5.61301587301587
Eno,1988-07-01,36.0719444444444,-78.90805555555556,Biotic Index (BI),6.08693333333333
Eno,1990-07-01,36.0719444444444,-78.90805555555556,Biotic Index (BI),5.53055555555556
Eno,1995-07-01,36.0719444444444,-78.9080555555556,Biotic Index (BI),5.35472440944882
Eno,2000-08-01,36.07194444444445,-78.90805555555556,Biotic Index (BI),5.37203947368421
Eno,2005-06-01,36.07194444444445,-78.90805555555556,Biotic Index (BI),5.92981651376147
Eno,2006-05-01,36.07194444444445,-78.90805555555556,Biotic Index (BI),6.1658273381295
Eno,2010-07-01,36.0719444444444,-78.9080555555556,Biotic Index (BI),5.99329608938547
Eno,2015-08-01,36.0719444444444,-78.9080555555556,Biotic Index (BI),5.78
Eno,1989-08-01,36.08277777777778,-79.14083333333333,Biotic Index (BI),6.13090909090909
Eno,1988-06-01,36.07555555555556,-79.07111111111111,Biotic Index (BI),6.15541795665635
Eno,1989-08-01,36.07555555555556,-79.07111111111111,Biotic Index (BI),5.98102189781022
Eno,1994-09-01,36.07555555555556,-79.0711111111111,Biotic Index (BI),6.19029850746269
Ferrels,2008-03-01,35.826605,-79.191227,Biotic Index (BI),5.23333333333333
Ferrels,2012-03-01,35.826605,-79.191227,Biotic Index (BI),6.69012345679012
Flat,1990-04-01,35.18277777777777,-79.17833333333334,Biotic Index (BI),3.55376344086022
Flat,2008-07-01,35.182778,-79.178333,Biotic Index (BI),4.14804469273743
Flat,2002-07-01,35.13972222222222,-82.87527777777777,Biotic Index (BI),2.14611650485437
Flat,2007-10-01,35.13972222222222,-82.87527777777777,Biotic Index (BI),2.64436090225564
Flat,2002-07-01,35.731944444444444,-82.59555555555555,Biotic Index (BI),3.60091743119266
Flat,1986-04-01,35.72833333333333,-82.61527777777778,Biotic Index (BI),4.9257627118644
Flat,1987-10-01,35.62,-82.31527777777778,Biotic Index (BI),4.13
Flat,1985-06-01,36.1325,-78.82805555555555,Biotic Index (BI),7.02488262910798
Flat,1995-08-01,36.1325,-78.82805555555555,Biotic Index (BI),6.90706319702602
Flat,2000-08-01,36.1325,-78.82805555555555,Biotic Index (BI),6.73427230046948
Flat,1984-08-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.30677419354839
Flat,1984-08-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),4.97365079365079
Flat,1986-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.45918367346939
Flat,1988-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.44882154882155
Flat,1990-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.78447893569845
Flat,1991-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.18350785340314
Flat,1993-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.14832402234637
Flat,1995-03-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.06793650793651
Flat,1995-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.69764150943396
Flat,1996-10-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.65928853754941
Flat,2000-08-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.37512820512821
Flat,2002-09-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),4.81777777777778
Flat,2003-04-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),3.89672131147541
Flat,2003-10-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),4.25471698113208
Flat,2005-07-01,36.20027777777778,-78.8863888888889,Biotic Index (BI),5.49656862745098
Flat,2010-07-01,36.2002777777778,-78.8863888888889,Biotic Index (BI),5.6970297029703
Flat,2015-08-01,36.2002777777778,-78.8863888888889,Biotic Index (BI),4.23039215686275
Flat,1990-05-01,36.24166666666667,-78.90555555555557,Biotic Index (BI),4.23357142857143
Flat,1993-06-01,36.24166666666667,-78.90555555555557,Biotic Index (BI),5.39159292035398
Georges,2003-03-01,35.6025,-79.25833333333334,Biotic Index (BI),4.27215189873418
Georges,2009-03-01,35.6025,-79.2583333333333,Biotic Index (BI),3.72323232323232
Gulf,1993-04-01,35.58277777777778,-79.01722222222222,Biotic Index (BI),6.22727272727273
Gum,1986-04-01,36.04722222222222,-79.4625,Biotic Index (BI),7.53369963369963
Hare Snipe,2000-03-01,35.84583333333334,-78.68833333333333,Biotic Index (BI),5.75172413793103
Harlands,1990-07-01,35.69166666666666,-79.24444444444444,Biotic Index (BI),3.8231884057971
Harlands,1998-07-01,35.69166666666666,-79.24444444444444,Biotic Index (BI),4.48482142857143
Harlands,2003-07-01,35.69166666666666,-79.24444444444444,Biotic Index (BI),4.875
Harlands,2009-03-01,35.6916666666667,-79.2444444444444,Biotic Index (BI),4.11461538461539
Harlands,2013-06-01,35.6916666666667,-79.2444444444444,Biotic Index (BI),3.92075471698113
Hasketts,2003-04-01,35.75416666666667,-79.81055555555555,Biotic Index (BI),7.13956043956044
Hasketts,2006-04-01,35.75416666666667,-79.81055555555555,Biotic Index (BI),6.88939393939394
Hasketts,1987-08-01,35.768055555555556,-79.77916666666667,Biotic Index (BI),7.8
Hasketts,1988-08-01,35.768055555555556,-79.77916666666667,Biotic Index (BI),7.82721088435374
Hasketts,1998-09-01,35.768055555555556,-79.77916666666667,Biotic Index (BI),7.75119047619048
Hasketts,2003-04-01,35.768055555555556,-79.77916666666667,Biotic Index (BI),7.44591836734694
Hasketts,1988-08-01,35.75972222222222,-79.79222222222222,Biotic Index (BI),7.60285714285714
Hasketts,1998-09-01,35.75972222222222,-79.79222222222222,Biotic Index (BI),6.98070175438597
Hasketts,2003-04-01,35.75972222222222,-79.79222222222222,Biotic Index (BI),7.32090909090909
Hasketts,2003-04-01,35.73361111111111,-79.82027777777778,Biotic Index (BI),7.01728395061729
Hasketts,2003-04-01,35.76416666666667,-79.80694444444444,Biotic Index (BI),6.81287128712871
Haw,1998-07-01,36.000277777777775,-79.34388888888888,Biotic Index (BI),4.88351648351648
Haw,1999-11-01,36.000277777777775,-79.34388888888888,Biotic Index (BI),5.29464285714286
Haw,2003-07-01,36.000277777777775,-79.34388888888888,Biotic Index (BI),5.5
Haw,2008-07-01,36.0002777777778,-79.3438888888889,Biotic Index (BI),4.87090909090909
Haw,2013-06-01,36.0002777777778,-79.3438888888889,Biotic Index (BI),4.72307692307692
Haw,1998-07-01,36.266666666666666,-79.60416666666666,Biotic Index (BI),4.88448275862069
Haw,2008-07-01,36.2666666666667,-79.6041666666667,Biotic Index (BI),4.60204081632653
Haw,1984-08-01,36.08694444444445,-79.36722222222221,Biotic Index (BI),6.48046875
Haw,1985-05-01,36.08694444444445,-79.36722222222221,Biotic Index (BI),6.91293532338308
Haw,1983-08-01,36.048359,-79.366683,Biotic Index (BI),6.90179640718563
Haw,1984-05-01,36.048359,-79.366683,Biotic Index (BI),6.96617100371747
Haw,1985-09-01,36.048359,-79.366683,Biotic Index (BI),6.3977358490566
Haw,1987-07-01,36.048359,-79.366683,Biotic Index (BI),6.2840625
Haw,1987-08-01,36.048359,-79.366683,Biotic Index (BI),5.31369863013699
Haw,1989-08-01,36.048359,-79.366683,Biotic Index (BI),6.12331606217617
Haw,1993-07-01,36.048359,-79.366683,Biotic Index (BI),6.13014705882353
Haw,1998-07-01,36.048359,-79.366683,Biotic Index (BI),6.18358662613982
Haw,2008-07-01,36.048359,-79.366683,Biotic Index (BI),6.10306513409962
Haw,1985-05-01,36.1825,-79.50944444444444,Biotic Index (BI),6.41138461538462
Haw,1987-07-01,36.1825,-79.50944444444444,Biotic Index (BI),6.42952029520295
Haw,1990-07-01,36.1825,-79.50944444444444,Biotic Index (BI),7.09821428571428
Haw,1993-07-01,36.1825,-79.50944444444444,Biotic Index (BI),5.82717770034843
Haw,1998-07-01,36.1825,-79.50944444444444,Biotic Index (BI),6.6889400921659
Haw,2003-09-01,36.1825,-79.50944444444444,Biotic Index (BI),6.11465968586387
Haw,2008-07-01,36.1825,-79.5094444444444,Biotic Index (BI),6.25350877192982
Haw,2013-09-01,36.1825,-79.5094444444444,Biotic Index (BI),6.48930817610063
Haw,1984-05-01,36.00694444444444,-79.3625,Biotic Index (BI),7.14056603773585
Haw,1984-05-01,36.03055555555555,-79.36527777777778,Biotic Index (BI),7.03651452282158
Haw,1984-05-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.00434782608696
Haw,1984-09-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.43333333333333
Haw,1985-05-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.38285714285714
Haw,1985-09-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),5.6069387755102
Haw,1986-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.16967509025271
Haw,1987-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),5.08888888888889
Haw,1987-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),5.92540716612378
Haw,1988-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.29029850746269
Haw,1989-08-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.16465863453815
Haw,1990-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.09965635738832
Haw,1993-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),5.89340659340659
Haw,1998-07-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),6.25217391304348
Haw,1998-11-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),5.80507614213198
Haw,2002-10-01,35.894999999999996,-79.25833333333334,Biotic Index (BI),4.70088495575221
Haw,2008-07-01,35.895,-79.2583333333333,Biotic Index (BI),5.37601351351351
Haw,2013-09-01,35.8332,-79.22005,Biotic Index (BI),5.80457516339869
Haw,1985-05-01,36.213055555555556,-79.95666666666666,Biotic Index (BI),6.36748768472907
Haw,1993-07-01,36.213055555555556,-79.95666666666666,Biotic Index (BI),5.85483870967742
Haw,1998-07-01,36.213055555555556,-79.95666666666666,Biotic Index (BI),5.31458333333333
Haw,1983-08-01,35.945277777777775,-79.32222222222222,Biotic Index (BI),6.95165876777251
Haw,1993-07-01,36.265277777777776,-79.6525,Biotic Index (BI),5.68524590163934
Haw,1998-07-01,36.265277777777776,-79.6525,Biotic Index (BI),5.9079847908745204
Haw,1983-06-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.49025641025641
Haw,1983-06-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.66379310344828
Haw,1983-06-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.52312925170068
Haw,1984-09-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.79964539007092
Haw,1985-05-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.72115942028985
Haw,1986-07-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.63712121212121
Haw,1988-07-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.99917582417582
Haw,1990-07-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.40688259109312
Haw,1993-07-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.15169230769231
Haw,1998-07-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),5.46539589442815
Haw,2002-10-01,35.73111111111111,-79.1061111111111,Biotic Index (BI),4.0077519379845
Haw,2008-07-01,35.7311111111111,-79.1061111111111,Biotic Index (BI),5.12747875354108
Haw,2013-09-01,35.7311111111111,-79.1061111111111,Biotic Index (BI),5.07482993197279
Haystack,1986-03-01,35.33888888888889,-79.56611111111111,Biotic Index (BI),5.112
Herds,2002-04-01,35.31916666666667,-79.30166666666666,Biotic Index (BI),4.66284403669725
Hickory,2003-04-01,35.99194444444444,-79.84944444444444,Biotic Index (BI),6.1
Hickory,2000-07-01,35.24166666666667,-81.56611111111111,Biotic Index (BI),6.29338235294118
Hickory,2010-05-01,35.2427777777778,-81.5644444444444,Biotic Index (BI),6.17071428571429
Hickory,2003-04-01,35.96944444444445,-79.86416666666666,Biotic Index (BI),5.57248322147651
Hickory,1998-07-01,35.963615,-79.865307,Biotic Index (BI),5.21071428571429
Hickory,2003-04-01,35.963615,-79.865307,Biotic Index (BI),4.26
Hickory,2009-03-01,35.963615,-79.865307,Biotic Index (BI),5.05656565656566
Hickory,2013-09-01,35.963615,-79.865307,Biotic Index (BI),6.05
Hickory,2003-04-01,35.94027777777777,-79.86888888888888,Biotic Index (BI),5.38690476190476
Hickory,2005-05-01,36.50388888888889,-80.00444444444445,Biotic Index (BI),3.25038759689923
Hickory,2006-04-01,36.50388888888889,-80.00444444444445,Biotic Index (BI),3.44562211981567
Horse,1990-04-01,35.18555555555555,-79.20111111111112,Biotic Index (BI),3.65818181818182
Horse,1991-09-01,35.086666666666666,-79.51666666666667,Biotic Index (BI),3.01442307692308
Horse,1996-07-01,35.086666666666666,-79.51666666666667,Biotic Index (BI),3.28048780487805
Horse,2001-07-01,35.086666666666666,-79.51666666666667,Biotic Index (BI),3.05591397849462
Horse,2006-07-01,35.086666666666666,-79.51666666666667,Biotic Index (BI),2.99859154929577
Horse,2011-07-01,35.0866666666667,-79.5166666666667,Biotic Index (BI),3.48360655737705
Horse,1995-03-01,35.97916666666667,-78.5611111111111,Biotic Index (BI),4.30531914893617
Horse,1996-09-01,35.97916666666667,-78.5611111111111,Biotic Index (BI),4.81571428571429
Horse,2001-08-01,35.97916666666667,-78.5611111111111,Biotic Index (BI),5.94294478527607
Horse,2010-05-01,35.9791666666667,-78.5611111111111,Biotic Index (BI),5.73415492957747
Horse,2012-08-01,36.10162,-81.98635,Biotic Index (BI),1.35208333333333
Horsepen,2000-06-01,36.10138888888889,-79.90972222222223,Biotic Index (BI),7.80206896551724
Horsepen,2001-07-01,36.10138888888889,-79.90972222222223,Biotic Index (BI),7.16103896103896
Horsepen,2011-06-01,36.1013888888889,-79.9097222222222,Biotic Index (BI),6.16034482758621
Horsepen,2000-06-01,36.1175,-79.89250000000001,Biotic Index (BI),7.2620253164557
Horsepen,2000-06-01,36.096111111111114,-79.9225,Biotic Index (BI),7.74166666666667
Horsepen,2001-04-01,36.096111111111114,-79.9225,Biotic Index (BI),8.03535353535353
Horsepen,2005-05-01,35.43222222222222,-80.0225,Biotic Index (BI),3.92196531791907
Horsepen,1986-04-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),6.43911917098446
Horsepen,1993-07-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),6.08809523809524
Horsepen,1998-07-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),6.17333333333333
Horsepen,2000-06-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),7.13401639344262
Horsepen,2001-07-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),6.75423728813559
Horsepen,2003-07-01,36.13638888888889,-79.86083333333333,Biotic Index (BI),6.2
Horsepen,2008-07-01,36.1363888888889,-79.8608333333333,Biotic Index (BI),6.06296296296296
Horsepen,2013-09-01,36.1363888888889,-79.8608333333333,Biotic Index (BI),5.9775
Hughes,2003-03-01,35.56361111111111,-79.09333333333333,Biotic Index (BI),5.82857142857143
Indian,2008-06-01,35.49032,-81.40098,Biotic Index (BI),5.68684210526316
Indian,1991-03-01,36.393055555555556,-80.26555555555555,Biotic Index (BI),1.47983193277311
Indian,1993-03-01,36.393055555555556,-80.26555555555555,Biotic Index (BI),1.644375
Indian,1990-09-01,36.39333333333333,-80.26555555555555,Biotic Index (BI),2.52878787878788
Indian,1991-03-01,36.39333333333333,-80.26555555555555,Biotic Index (BI),1.52185430463576
Indian,1993-03-01,36.39333333333333,-80.26555555555555,Biotic Index (BI),1.57837837837838
